# Z-profile-Region_2-Statistic_Mean-Coordinate_Current 1723396099_sdp_l0.ON.11Nov.1380~1440MHz.J1832-0911.mms.cleancontcube.no500mbl.fits
# xLabel: [LSRK] Radio velocity (km/s)
# yLabel: Value (Jy/beam)
# ellipse[[127.391884pix, 128.267007pix], [2.485744pix, 1.720900pix], 348.023868deg]	
# ellipse(wcs:FK5)[[18:32:48.4921359159, -9:11:15.2659861808], [4.9714884089", 3.4417996677"], 348.023868deg]	
# x	y
805.3510077224519	1.4592760043e-2
799.837387072408	1.1022494474e-2
794.3237664222976	1.2369016185e-2
788.8101457722205	8.5438069156e-3
783.2965251221432	1.2506713425e-2
777.7829044719663	8.0982600006e-3
772.2692838219224	8.7699152729e-3
766.7556631718453	9.6412986251e-3
761.2420425217349	1.1749382730e-2
755.7284218716243	1.0552572419e-2
750.2148012215472	1.1284697202e-2
744.7011805714368	1.2287775620e-2
739.1875599213597	1.3737989656e-2
733.6739392712492	1.4685135202e-2
728.1603186211054	7.8605107265e-3
722.6466979710616	1.0952023856e-2
717.1330773209512	9.6875654334e-3
711.619456670874	1.0822547167e-2
706.1058360207303	1.1390062315e-2
700.5922153706864	1.6168521584e-2
695.078594720576	1.2358693473e-2
689.5649740704656	1.1419475212e-2
684.0513534203551	1.1340241081e-2
678.5377327702779	1.2349513892e-2
673.0241121201675	1.2585555303e-2
667.5104914700904	1.5872127909e-2
661.9968708199799	1.1355113371e-2
656.4832501698695	1.4504391500e-2
650.9696295197923	1.3878985774e-2
645.4560088697152	1.4644977637e-2
639.9423882195714	1.1182381871e-2
634.4287675695276	1.1578059423e-2
628.9151469194172	9.0126340843e-3
623.4015262692734	1.4100340528e-2
617.887905619163	9.6984097036e-3
612.3742849691191	9.7020065545e-3
606.8606643190087	1.0620867933e-2
601.3470436689315	1.1408867348e-2
595.833423018821	8.7820961739e-3
590.3198023686773	1.1764648503e-2
584.8061817186002	1.4922431870e-2
579.2925610685231	9.0913129970e-3
573.7789404184127	1.3962730732e-2
568.2653197683021	1.1106554718e-2
562.7516991182583	1.1014535790e-2
557.2380784681479	1.0742855757e-2
551.7244578180042	1.2375276369e-2
546.2108371679935	1.4080545266e-2
540.6972165178165	1.3817061338e-2
535.1835958677727	1.1949693152e-2
529.669975217629	1.4691870859e-2
524.1563545675518	1.3291764572e-2
518.6427339174747	1.0431136637e-2
513.1291132673309	1.3436840115e-2
507.6154926172871	1.0753106392e-2
502.1018719671434	1.4424822360e-2
496.5882513170662	1.4035418896e-2
491.0746306669558	1.2175243481e-2
485.56101001684533	1.1946191413e-2
480.0473893668015	9.6688776477e-3
474.533768716691	1.2686964756e-2
469.0201480665806	1.3877081618e-2
463.5065274165034	8.9631283523e-3
457.9929067663597	7.2648770708e-3
452.4792861162826	1.3129912916e-2
446.9656654662054	1.1609901508e-2
441.452044816095	1.1186333589e-2
435.9384241660178	1.0576436562e-2
430.42480351594065	1.1351278085e-2
424.9111828658302	7.8298242630e-3
419.3975622156865	1.2697146540e-2
413.88394156560935	8.6905548440e-3
408.3703209155322	1.4968312146e-2
402.85670026542175	1.0852854433e-2
397.3430796153446	1.5239924791e-2
391.8294589652009	1.1977447995e-2
386.31583831512376	1.2484006650e-2
380.8022176650133	1.3269622145e-2
375.28859701493616	1.0520585048e-2
369.77497636485896	9.6334798062e-3
