data/epoch4_sb58753_J1832-09_askap_ds.tim.8	60347.101366882699999	60347.097868327200043	943.49074073999997836	6.986697169802945538	24584515.458294328302	askap
data/epoch4_sb58753_J1832-09_askap_ds.tim.10	60347.1628588118	60347.15936397760774	943.49074073999997836	7.7284575272016126984	24584833.580840434879	askap
data/epoch4_sb58753_J1832-09_askap_ds.tim.11	60347.193588858114001	60347.190095874972609	943.49074073999997836	6.7231724181660326494	24584662.133804079145	askap
vlba-20240314-C	60383.559915368125083	60383.55935938282348	4571.75	-22.269973436716745899	35582728.800521813333	vlba_C
vlba-20240314-L	60383.621293757038078	60383.620734086811648	1407.75	-31.977983726573896428	42543384.691089749336	vlba_L
vlba-20240512-C	60442.4591765203586	60442.463890882102138	4475.75	-28.921038896724375129	33894704.422536753118	vlba_C
vlba-20240512-C	60442.489984316140184	60442.494700835860225	4475.75	-23.182251631771878305	33859885.263055920601	vlba_C
data/ASKAP_2s_fits.tim.1	60355.585576443175999	60355.582485284410467	340	-44.684211574820531999	42458693.036976568401	vla
data/ASKAP_2s_fits.tim.2	60355.616650477735998	60355.61356155584167	340	-15.935577352634293584	42459240.033246465027	vla
data/epoch5_sb59601_J1832-09_askap_ds.tim.1	60369.142612480463999	60369.140741295714889	943.49074073999997836	-13.74172317283186912	30000363.715265892446	askap
data/J1832-09_epoch7_sb60091_ds.tim.2	60384.78970535006	60384.789242739069806	943.49074073999997836	-9.9966911056484586001	6964671.9803200885653	askap
data/J1832-09_epoch7_sb60091_ds.tim.3	60384.820490338315999	60384.82003066112653	943.49074073999997836	-6.1614428384452425099	6963247.737386489287	askap
data/J1832-09_epoch7_sb60091_ds.tim.4	60384.851211352180002	60384.850754598107947	943.49074073999997836	-7.8545050778073460338	6962277.0057525429875	askap
data/J1832-09_epoch7_sb60091_ds.tim.5	60384.881812675639999	60384.881358827599655	943.49074073999997836	-19.89029442804810951	6964734.7776645384729	askap
data/J1832-09_epoch7_sb60091_ds.tim.6	60384.912684917770001	60384.91223399479955	943.49074073999997836	-8.5170657909239051346	6962364.4712409200147	askap
data/J1832-09_epoch7_sb60091_ds.tim.7	60384.94346250513	60384.943014490908322	943.49074073999997836	-5.3234194268215612998	6962307.1113513130695	askap
data/J1832-09_epoch7_sb60091_ds.tim.8	60384.974096821450001	60384.973651694772407	943.49074073999997836	-14.510223003647883784	6963149.5555538432673	askap
data/J1832-09_epoch7_sb60091_ds.tim.9	60385.004824167870002	60385.00438192974983	943.49074073999997836	-15.659138388126064607	6963648.3711785152555	askap
data/J1832-09_epoch7_sb60091_ds.tim.10	60385.035633851985001	60385.03519450259353	943.49074073999997836	-9.6940621261868196966	6965319.9784488733858	askap
data/J1832-09_epoch7_sb60091_ds.tim.11	60385.066456391279999	60385.066019924766152	943.49074073999997836	-2.6188038454074968322	6967939.9680302347988	askap
data/ddtC341.e1.b4.dm0.tim.1	60477.874709333504001	60477.881036358190908	651.953125	22.565611450269365379	20137743.539851915091	gmrt
data/ddtC341.e1.b4.dm0.tim.2	60477.905362152735002	60477.911689803811743	651.953125	14.782095656659042459	20134053.367294251919	gmrt
data/ddtC341.e1.b4.dm0.tim.4	60477.966721126149999	60477.973050004701829	651.953125	3.8210176924748061062	20132837.420090183616	gmrt
data/ddtC341.e1.b4.dm0.tim.5	60477.997435549639999	60478.003765031441059	651.953125	1.3581105281783411812	20135819.023896660656	gmrt
data/J1832-09_epoch8_sb63296_ds.tim.1	60487.496979850900001	60487.503461130906519	943.49074073999997836	-3.4350826962859809209	11879061.83097089082	askap
data/J1832-09_epoch8_sb63296_ds.tim.2	60487.527742730429999	60487.534224224482173	943.49074073999997836	-1.7450151935496472106	10797427.68811417371	askap
data/J1832-09_epoch8_sb63296_ds.tim.3	60487.558471714029999	60487.564953415931345	943.49074073999997836	-2.9840914188682572099	10686263.913332190365	askap
data/J1832-09_epoch8_sb63296_ds.tim.4	60487.589224672789999	60487.595706575512327	943.49074073999997836	-2.1523210558092612981	10909640.984506944194	askap
data/240630.tim.dat.tim.2	60491.709546936174	60491.716050446333266	1360	59.234981745850382371	53299595.41554543376	gmrt
data/240630.tim.dat.tim.3	60491.740273985683999	60491.746777483202479	1360	57.809749812006680638	53299897.557008430362	gmrt
data/J1832-09_sb64280_ds.tim.1	60521.408379433210001	60521.414148700908811	943.49074073999997836	45.908136034574251759	28079667.538229946047	askap
data/J1832-09_sb64280_ds.tim.2	60521.438893589024001	60521.444661470080597	943.49074073999997836	25.970175043070694316	27979547.232317510992	askap
data/J1832-09_sb64280_ds.tim.3	60521.469372127749999	60521.47513861792191	943.49074073999997836	2.9545310987894213813	27869321.199309632182	askap
data/J1832-09_sb64280_ds.tim.4	60521.50008417798	60521.505849259499161	943.49074073999997836	0.11274593948020636847	27829075.092963770032	askap
data/J1832-09_sb64280_ds.tim.5	60521.530787175330001	60521.536550840498055	943.49074073999997836	-3.5118731898676150737	27819531.399853996933	askap
data/J1832-09_sb64280_ds.tim.6	60521.561321085915999	60521.567083333766902	943.49074073999997836	-21.745672195265205125	27816067.770945377648	askap
data/J1832-09_sb64280_ds.tim.7	60521.59211252882	60521.597873338098562	943.49074073999997836	-17.730515373625746161	27816933.729853577912	askap
data/J1832-09_sb64280_ds.tim.8	60521.622778526600001	60521.628537893732542	943.49074073999997836	-24.554126031583896114	27815907.842022251338	askap
data/J1832-09_sb64280_ds.tim.9	60521.65352831713	60521.659286228873242	943.49074073999997836	-24.139187308883114914	27815634.970611300319	askap
data/J1832-09_sb64280_ds.tim.10	60521.684382417390001	60521.690138859896592	943.49074073999997836	-14.713084325202110764	27825165.148380637169	askap
data/J1832-09_sb64280_ds.tim.11	60521.715381117940002	60521.721136076081386	943.49074073999997836	7.2051766071949749819	27837061.485610451549	askap
data/J1832-09_sb64280_ds.tim.12	60521.745965376760001	60521.751718863269598	943.49074073999997836	-6.6832277650514112918	27836645.630189951509	askap
data/J1832-09_sb64328_ds.tim.2	60524.420750050180001	60524.426372559930577	943.49074073999997836	-9.5897529959550257802	20427479.035439662635	askap
data/J1832-09_sb64328_ds.tim.3	60524.451434915164999	60524.457055898566441	943.49074073999997836	-14.790512291089894579	20425244.548867356032	askap
data/J1832-09_sb64328_ds.tim.4	60524.48216617328	60524.48778562128016	943.49074073999997836	-15.983687259546386118	20425928.701371014118	askap
data/J1832-09_sb64328_ds.tim.5	60524.512925766710001	60524.518543670077065	943.49074073999997836	-14.729488640758535192	20425331.077062819153	askap
data/J1832-09_sb64328_ds.tim.6	60524.543945145830001	60524.549561482772482	943.49074073999997836	8.9683108094859973125	20469956.266354169697	askap
data/J1832-09_sb64328_ds.tim.7	60524.574583425696002	60524.580198206297645	943.49074073999997836	-0.25999405023778121571	20450398.323533032089	askap
data/J1832-09_sb64328_ds.tim.8	60524.605481460290001	60524.611094661889474	943.49074073999997836	12.952551650037024681	20453773.777166254818	askap
data/J1832-09_sb64328_ds.tim.9	60524.63618219069	60524.641793814015188	943.49074073999997836	9.1180778778685110568	20446726.870974261314	askap
data/J1832-09_sb64328_ds.tim.10	60524.66697622729	60524.672586258539681	943.49074073999997836	13.344067360326039487	20613218.24762718007	askap
data/J1832-09_sb64328_ds.tim.11	60524.6978202574	60524.703428685603974	943.49074073999997836	21.88854828146206722	20469226.314085125923	askap
data/J1832-09_sb64328_ds.tim.12	60524.728598022084	60524.73420484323962	943.49074073999997836	24.7073505675078611	20690056.776775054634	askap
data/J1832-09_sb64345_ds.tim.2	60525.404972501540001	60525.410544314687375	943.49074073999997836	23.130900110154790392	25152229.457866601646	askap
data/J1832-09_sb64345_ds.tim.3	60525.435819935876001	60525.441390174991419	943.49074073999997836	31.972012945790844015	25104179.604585036635	askap
data/J1832-09_sb64345_ds.tim.4	60525.466525732314	60525.472094398393622	943.49074073999997836	28.575697462382143751	25015829.729844983667	askap
data/J1832-09_sb64345_ds.tim.5	60525.497253898065999	60525.502820982592748	943.49074073999997836	27.111354833081250961	25151966.752697110176	askap
data/J1832-09_sb64345_ds.tim.6	60525.527966949740001	60525.533532445205299	943.49074073999997836	24.340507123707529377	25033749.816850926727	askap
data/J1832-09_sb64345_ds.tim.7	60525.558759079190001	60525.5643229725266	943.49074073999997836	28.400850250322282844	25086277.618440274149	askap
data/J1832-09_sb64345_ds.tim.8	60525.589488161879999	60525.595050447037195	943.49074073999997836	27.013430531942638553	25075137.895675316453	askap
data/J1832-09_sb64345_ds.tim.9	60525.62045675657	60525.626017411511828	943.49074073999997836	46.31794370643582006	25057321.898627009243	askap
data/J1832-09_sb64345_ds.tim.10	60525.651264515840001	60525.656823539805902	943.49074073999997836	51.726210880654327293	25147681.740206513554	askap
data/1723396099_sdp_l0_1024ch_J1832-0911_sub_ds.tim.1	60533.73730495041	60533.742407190045359	1283.9869384799999352	54.713406483708171193	46303853.443925075233	meerkat
data/1723396099_sdp_l0_1024ch_J1832-0911_sub_ds.tim.2	60533.768099064739999	60533.773199383421876	1283.9869384799999352	58.917696780948844323	46249511.695120960474	meerkat
data/1723396099_sdp_l0_1024ch_J1832-0911_sub_ds.tim.3	60533.799046640450001	60533.804145020004892	1283.9869384799999352	76.379480119787601572	46228538.552636392415	meerkat
data/1723396099_sdp_l0_1024ch_J1832-0911_sub_ds.tim.4	60533.829531554270002	60533.834628014887723	1283.9869384799999352	53.869020562630620049	46229807.714491859078	meerkat
data/1723396099_sdp_l0_1024ch_J1832-0911_sub_ds.tim.5	60533.860236811815	60533.865331330712909	1283.9869384799999352	50.394290424868328555	46232071.396951556206	meerkat
